Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
0,015;9;;60rounds;Yes;Yes;2;0,51585;0,72845;0,26926;0,26926;1,2443;SimpleAgent@3156;SimpleAgent@3157;0.8151053951696904;0.577215913701334;0.7284484382470336;0.5158498929816757;0.0;0.0;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,007;4;;60rounds;Yes;Yes;2;0,78146;0,95873;0;0;1,74019;Group29_BoaParty@3158;SimpleAgent@3159;1.0;0.8151053951696905;0.9587257527472772;0.7814625335524283;0.9587257527472772;0.0;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,004;2;;60rounds;Yes;Yes;2;0,86183;0,86183;0;0,13713;1,72366;SimpleAgent@3160;Group29_BoaParty@3161;0.8740242984783759;0.874024298478376;0.8618300594027889;0.861830059402789;0.0;0.861830059402789;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,002;2;;60rounds;Yes;Yes;2;0,80373;0,98605;0;0;1,78978;Group29_BoaParty@3162;Group29_BoaParty@3163;1.0;0.8151053951696905;0.9860481692593485;0.8037331826604911;0.9860481692593485;0.8037331826604911;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,015;8;;60rounds;Yes;Yes;2;0,41101;0,61311;0,42111;0,43977;1,02412;SimpleAgent@3164;SimpleAgent@3165;0.6764751389069746;0.4534862167530942;0.6131105061738971;0.4110086947845831;0.0;0.0;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,017;9;;60rounds;Yes;Yes;2;0,72845;0,89369;0;0;1,62213;Group29_BoaParty@3166;SimpleAgent@3167;1.0;0.8151053951696905;0.8936861939128543;0.7284484382470338;0.8936861939128543;0.0;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,005;3;;60rounds;Yes;Yes;2;0,70551;0,97229;0;0,3217;1,6778;SimpleAgent@3168;Group29_BoaParty@3169;0.725620106089855;1.0;0.7055138928376039;0.9722909920997126;0.0;0.9722909920997126;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,005;2;;60rounds;Yes;Yes;2;0,80373;0,98605;0;0;1,78978;Group29_BoaParty@3170;Group29_BoaParty@3171;1.0;0.8151053951696905;0.9860481692593485;0.8037331826604911;0.9860481692593485;0.8037331826604911;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,006;3;;60rounds;Yes;Yes;2;0,70551;0,97229;0;0,3217;1,6778;SimpleAgent@3172;SimpleAgent@3173;0.725620106089855;1.0;0.7055138928376039;0.9722909920997126;0.0;0.0;laptop_buyer_utility.xml;laptop_seller_utility.xml
0,007;5;;60rounds;Yes;Yes;2;0,48997;0,8897;0,28605;0,28605;1,37967;Group29_BoaParty@3174;SimpleAgent@3175;0.9411329008630686;0.5182970103926483;0.8896997744932428;0.48997196128621334;0.8896997744932428;0.0;laptop_buyer_utility.xml;laptop_seller_utility.xml
